variable,year,region,unit,value
Emissions|CO2|AFOLU,2025,PER,Mt CO2/yr,91.0143621
Emissions|CO2|AFOLU,2025,PHL,Mt CO2/yr,3.6591834
Emissions|CO2|AFOLU,2025,PNG,Mt CO2/yr,33.594819
Emissions|CO2|AFOLU,2025,POL,Mt CO2/yr,-15.7982964
Emissions|CO2|AFOLU,2025,PRK,Mt CO2/yr,3.384727958
Emissions|CO2|AFOLU,2025,PRT,Mt CO2/yr,0.277530838
Emissions|CO2|AFOLU,2025,PRY,Mt CO2/yr,46.055364372
Emissions|CO2|AFOLU,2025,QAT,Mt CO2/yr,0.0018123807
Emissions|CO2|AFOLU,2025,ROU,Mt CO2/yr,-22.06075657
Emissions|CO2|AFOLU,2025,RUS,Mt CO2/yr,-528.5589115
Emissions|CO2|AFOLU,2025,RWA,Mt CO2/yr,1.2566797
Emissions|CO2|AFOLU,2025,SAU,Mt CO2/yr,0.28335996
Emissions|CO2|AFOLU,2025,SDN,Mt CO2/yr,21.088291291
Emissions|CO2|AFOLU,2025,SEN,Mt CO2/yr,4.3368104609
Emissions|CO2|AFOLU,2025,SGP,Mt CO2/yr,0.032706976
Emissions|CO2|AFOLU,2025,SHN,Mt CO2/yr,7.55e-05
Emissions|CO2|AFOLU,2025,SLB,Mt CO2/yr,45.410644
Emissions|CO2|AFOLU,2025,SLE,Mt CO2/yr,3.3458792
Emissions|CO2|AFOLU,2025,SLV,Mt CO2/yr,1.26953618
Emissions|CO2|AFOLU,2025,SMR,Mt CO2/yr,0.00045749609
Emissions|CO2|AFOLU,2025,SOM,Mt CO2/yr,17.352152
Emissions|CO2|AFOLU,2025,SRB,Mt CO2/yr,0.06923025
Emissions|CO2|AFOLU,2025,SSD,Mt CO2/yr,11.416447785
Emissions|CO2|AFOLU,2025,STP,Mt CO2/yr,0.2153074
Emissions|CO2|AFOLU,2025,SUR,Mt CO2/yr,9.2581375
Emissions|CO2|AFOLU,2025,SVK,Mt CO2/yr,-0.90269421
Emissions|CO2|AFOLU,2025,SVN,Mt CO2/yr,0.3634300557
Emissions|CO2|AFOLU,2025,SWE,Mt CO2/yr,-11.286574524
Emissions|CO2|AFOLU,2025,SWZ,Mt CO2/yr,-0.1279331
Emissions|CO2|AFOLU,2025,SYR,Mt CO2/yr,0.043020023
Emissions|CO2|AFOLU,2025,TCD,Mt CO2/yr,23.333369
Emissions|CO2|AFOLU,2025,TGO,Mt CO2/yr,0.8119511
Emissions|CO2|AFOLU,2025,THA,Mt CO2/yr,14.937928
Emissions|CO2|AFOLU,2025,TJK,Mt CO2/yr,-0.089211947
Emissions|CO2|AFOLU,2025,TKM,Mt CO2/yr,0.86403422
Emissions|CO2|AFOLU,2025,TLS,Mt CO2/yr,0.463232
Emissions|CO2|AFOLU,2025,TTO,Mt CO2/yr,0.1353113697
Emissions|CO2|AFOLU,2025,TUN,Mt CO2/yr,-3.62020048
Emissions|CO2|AFOLU,2025,TUR,Mt CO2/yr,-26.3811046
Emissions|CO2|AFOLU,2025,TUV,Mt CO2/yr,-0.0001997
Emissions|CO2|AFOLU,2025,TWN,Mt CO2/yr,0.11976094
Emissions|CO2|AFOLU,2025,TZA,Mt CO2/yr,63.78913432
Emissions|CO2|AFOLU,2025,UGA,Mt CO2/yr,14.316039
Emissions|CO2|AFOLU,2025,UKR,Mt CO2/yr,-0.4474833
Emissions|CO2|AFOLU,2025,URY,Mt CO2/yr,-1.08477457
Emissions|CO2|AFOLU,2025,USA,Mt CO2/yr,-217.1517316
Emissions|CO2|AFOLU,2025,UZB,Mt CO2/yr,-1.5298359
Emissions|CO2|AFOLU,2025,VAT,Mt CO2/yr,6.7906431e-06
Emissions|CO2|AFOLU,2025,VEN,Mt CO2/yr,42.57297355
Emissions|CO2|AFOLU,2025,VNM,Mt CO2/yr,-10.7654466
Emissions|CO2|AFOLU,2025,WSM,Mt CO2/yr,0.1066336
Emissions|CO2|AFOLU,2025,World,Mt CO2/yr,1288.253379318
Emissions|CO2|AFOLU,2025,ZAF,Mt CO2/yr,8.0895352
Emissions|CO2|AFOLU,2025,ZMB,Mt CO2/yr,33.8715053
Emissions|CO2|AFOLU,2025,ZWE,Mt CO2/yr,87.259706611
Emissions|N2O|AFOLU|Agriculture,2025,ABW,kt N2O/yr,0.00067990838
Emissions|N2O|AFOLU|Agriculture,2025,AFG,kt N2O/yr,14.1688
Emissions|N2O|AFOLU|Agriculture,2025,AGO,kt N2O/yr,57.1148
Emissions|N2O|AFOLU|Agriculture,2025,ALB,kt N2O/yr,2.3982
Emissions|N2O|AFOLU|Agriculture,2025,AND,kt N2O/yr,0.1070367311
Emissions|N2O|AFOLU|Agriculture,2025,ANT,kt N2O/yr,0.0101900317
Emissions|N2O|AFOLU|Agriculture,2025,ARE,kt N2O/yr,2.7367
Emissions|N2O|AFOLU|Agriculture,2025,ARG,kt N2O/yr,168.1285
Emissions|N2O|AFOLU|Agriculture,2025,ARM,kt N2O/yr,1.9997
Emissions|N2O|AFOLU|Agriculture,2025,ATG,kt N2O/yr,0.0228
Emissions|N2O|AFOLU|Agriculture,2025,AUS,kt N2O/yr,199.9028
Emissions|N2O|AFOLU|Agriculture,2025,AUT,kt N2O/yr,8.3321
Emissions|N2O|AFOLU|Agriculture,2025,AZE,kt N2O/yr,9.3097
Emissions|N2O|AFOLU|Agriculture,2025,BDI,kt N2O/yr,4.7692
Emissions|N2O|AFOLU|Agriculture,2025,BEL,kt N2O/yr,10.89333
Emissions|N2O|AFOLU|Agriculture,2025,BEN,kt N2O/yr,9.5885
Emissions|N2O|AFOLU|Agriculture,2025,BFA,kt N2O/yr,31.9796
Emissions|N2O|AFOLU|Agriculture,2025,BGD,kt N2O/yr,93.302
Emissions|N2O|AFOLU|Agriculture,2025,BGR,kt N2O/yr,12.32637
Emissions|N2O|AFOLU|Agriculture,2025,BHR,kt N2O/yr,0.0689
Emissions|N2O|AFOLU|Agriculture,2025,BHS,kt N2O/yr,0.0528
Emissions|N2O|AFOLU|Agriculture,2025,BIH,kt N2O/yr,2.8393
Emissions|N2O|AFOLU|Agriculture,2025,BLR,kt N2O/yr,50.2642
Emissions|N2O|AFOLU|Agriculture,2025,BLZ,kt N2O/yr,0.4385
Emissions|N2O|AFOLU|Agriculture,2025,BOL,kt N2O/yr,32.5381
Emissions|N2O|AFOLU|Agriculture,2025,BRA,kt N2O/yr,638.2045
Emissions|N2O|AFOLU|Agriculture,2025,BRB,kt N2O/yr,0.1138
Emissions|N2O|AFOLU|Agriculture,2025,BRN,kt N2O/yr,0.3223
Emissions|N2O|AFOLU|Agriculture,2025,BTN,kt N2O/yr,0.278
Emissions|N2O|AFOLU|Agriculture,2025,BWA,kt N2O/yr,18.0937
Emissions|N2O|AFOLU|Agriculture,2025,CAF,kt N2O/yr,28.9204
Emissions|N2O|AFOLU|Agriculture,2025,CAN,kt N2O/yr,127.8861
Emissions|N2O|AFOLU|Agriculture,2025,CHE,kt N2O/yr,5.57886
Emissions|N2O|AFOLU|Agriculture,2025,CHL,kt N2O/yr,15.0961
Emissions|N2O|AFOLU|Agriculture,2025,CHN,kt N2O/yr,1078.1024
Emissions|N2O|AFOLU|Agriculture,2025,CIV,kt N2O/yr,10.499
Emissions|N2O|AFOLU|Agriculture,2025,CMR,kt N2O/yr,19.5674
Emissions|N2O|AFOLU|Agriculture,2025,COD,kt N2O/yr,47.7303
Emissions|N2O|AFOLU|Agriculture,2025,COG,kt N2O/yr,5.5607
Emissions|N2O|AFOLU|Agriculture,2025,COK,kt N2O/yr,0.0071
Emissions|N2O|AFOLU|Agriculture,2025,COL,kt N2O/yr,70.2208
Emissions|N2O|AFOLU|Agriculture,2025,COM,kt N2O/yr,0.15
Emissions|N2O|AFOLU|Agriculture,2025,CPV,kt N2O/yr,0.1854
Emissions|N2O|AFOLU|Agriculture,2025,CRI,kt N2O/yr,5.0503
Emissions|N2O|AFOLU|Agriculture,2025,CUB,kt N2O/yr,8.657
Emissions|N2O|AFOLU|Agriculture,2025,CYP,kt N2O/yr,0.775
Emissions|N2O|AFOLU|Agriculture,2025,CZE,kt N2O/yr,11.9813
Emissions|N2O|AFOLU|Agriculture,2025,DEU,kt N2O/yr,82.8684
Emissions|N2O|AFOLU|Agriculture,2025,DJI,kt N2O/yr,0.8394
Emissions|N2O|AFOLU|Agriculture,2025,DMA,kt N2O/yr,0.0356
Emissions|N2O|AFOLU|Agriculture,2025,DNK,kt N2O/yr,14.7839
Emissions|N2O|AFOLU|Agriculture,2025,DOM,kt N2O/yr,11.3252
Emissions|N2O|AFOLU|Agriculture,2025,DZA,kt N2O/yr,18.9344
Emissions|N2O|AFOLU|Agriculture,2025,ECU,kt N2O/yr,13.3104
Emissions|N2O|AFOLU|Agriculture,2025,EGY,kt N2O/yr,47.0055
Emissions|N2O|AFOLU|Agriculture,2025,ERI,kt N2O/yr,5.5041
Emissions|N2O|AFOLU|Agriculture,2025,ESP,kt N2O/yr,50.5638
Emissions|N2O|AFOLU|Agriculture,2025,EST,kt N2O/yr,5.5731
Emissions|N2O|AFOLU|Agriculture,2025,ETH,kt N2O/yr,162.7547
Emissions|N2O|AFOLU|Agriculture,2025,FIN,kt N2O/yr,15.1787
Emissions|N2O|AFOLU|Agriculture,2025,FJI,kt N2O/yr,0.5059
Emissions|N2O|AFOLU|Agriculture,2025,FRA,kt N2O/yr,96.2167
Emissions|N2O|AFOLU|Agriculture,2025,FSM,kt N2O/yr,0.0577
Emissions|N2O|AFOLU|Agriculture,2025,GAB,kt N2O/yr,1.2463
Emissions|N2O|AFOLU|Agriculture,2025,GBR,kt N2O/yr,80.9758
Emissions|N2O|AFOLU|Agriculture,2025,GEO,kt N2O/yr,3.0351
Emissions|N2O|AFOLU|Agriculture,2025,GHA,kt N2O/yr,18.9773
Emissions|N2O|AFOLU|Agriculture,2025,GIN,kt N2O/yr,24.3753
Emissions|N2O|AFOLU|Agriculture,2025,GMB,kt N2O/yr,0.8867
Emissions|N2O|AFOLU|Agriculture,2025,GNB,kt N2O/yr,2.5622
Emissions|N2O|AFOLU|Agriculture,2025,GNQ,kt N2O/yr,0.0408
Emissions|N2O|AFOLU|Agriculture,2025,GRC,kt N2O/yr,10.6564
Emissions|N2O|AFOLU|Agriculture,2025,GRD,kt N2O/yr,0.0231
Emissions|N2O|AFOLU|Agriculture,2025,GTM,kt N2O/yr,13.0758
Emissions|N2O|AFOLU|Agriculture,2025,GUY,kt N2O/yr,1.645
Emissions|N2O|AFOLU|Agriculture,2025,HKG,kt N2O/yr,0.0929
Emissions|N2O|AFOLU|Agriculture,2025,HND,kt N2O/yr,8.1497
Emissions|N2O|AFOLU|Agriculture,2025,HRV,kt N2O/yr,4.013
Emissions|N2O|AFOLU|Agriculture,2025,HTI,kt N2O/yr,4.5449
Emissions|N2O|AFOLU|Agriculture,2025,HUN,kt N2O/yr,16.0262
Emissions|N2O|AFOLU|Agriculture,2025,IDN,kt N2O/yr,208.9692
Emissions|N2O|AFOLU|Agriculture,2025,IND,kt N2O/yr,812.7456
Emissions|N2O|AFOLU|Agriculture,2025,IRL,kt N2O/yr,30.1371
Emissions|N2O|AFOLU|Agriculture,2025,IRN,kt N2O/yr,63.034
Emissions|N2O|AFOLU|Agriculture,2025,IRQ,kt N2O/yr,12.8519
Emissions|N2O|AFOLU|Agriculture,2025,ISL,kt N2O/yr,1.109
Emissions|N2O|AFOLU|Agriculture,2025,ISR,kt N2O/yr,3.6232
Emissions|N2O|AFOLU|Agriculture,2025,ITA,kt N2O/yr,37.0054
Emissions|N2O|AFOLU|Agriculture,2025,JAM,kt N2O/yr,0.881
Emissions|N2O|AFOLU|Agriculture,2025,JOR,kt N2O/yr,2.0403
Emissions|N2O|AFOLU|Agriculture,2025,JPN,kt N2O/yr,25.832
Emissions|N2O|AFOLU|Agriculture,2025,KAZ,kt N2O/yr,34.6796
Emissions|N2O|AFOLU|Agriculture,2025,KEN,kt N2O/yr,65.6566
Emissions|N2O|AFOLU|Agriculture,2025,KGZ,kt N2O/yr,6.2699
Emissions|N2O|AFOLU|Agriculture,2025,KHM,kt N2O/yr,13.3847
Emissions|N2O|AFOLU|Agriculture,2025,KIR,kt N2O/yr,0.0118
Emissions|N2O|AFOLU|Agriculture,2025,KNA,kt N2O/yr,0.0199
Emissions|N2O|AFOLU|Agriculture,2025,KOR,kt N2O/yr,17.7606
Emissions|N2O|AFOLU|Agriculture,2025,KWT,kt N2O/yr,1.2197
Emissions|N2O|AFOLU|Agriculture,2025,LAO,kt N2O/yr,10.0317
Emissions|N2O|AFOLU|Agriculture,2025,LBN,kt N2O/yr,1.6565
Emissions|N2O|AFOLU|Agriculture,2025,LBR,kt N2O/yr,0.9291
Emissions|N2O|AFOLU|Agriculture,2025,LBY,kt N2O/yr,4.4057
Emissions|N2O|AFOLU|Agriculture,2025,LCA,kt N2O/yr,0.0445
Emissions|N2O|AFOLU|Agriculture,2025,LIE,kt N2O/yr,0.0154
Emissions|N2O|AFOLU|Agriculture,2025,LKA,kt N2O/yr,5.1158
Emissions|N2O|AFOLU|Agriculture,2025,LSO,kt N2O/yr,1.3888
Emissions|N2O|AFOLU|Agriculture,2025,LTU,kt N2O/yr,12.5681
Emissions|N2O|AFOLU|Agriculture,2025,LUX,kt N2O/yr,0.6023
Emissions|N2O|AFOLU|Agriculture,2025,LVA,kt N2O/yr,7.2142
Emissions|N2O|AFOLU|Agriculture,2025,MAC,kt N2O/yr,0.0103
Emissions|N2O|AFOLU|Agriculture,2025,MAR,kt N2O/yr,24.6452
Emissions|N2O|AFOLU|Agriculture,2025,MCO,kt N2O/yr,0.0522808725
Emissions|N2O|AFOLU|Agriculture,2025,MDA,kt N2O/yr,2.7118
Emissions|N2O|AFOLU|Agriculture,2025,MDG,kt N2O/yr,22.9235
Emissions|N2O|AFOLU|Agriculture,2025,MDV,kt N2O/yr,0.0036
Emissions|N2O|AFOLU|Agriculture,2025,MEX,kt N2O/yr,119.7259
Emissions|N2O|AFOLU|Agriculture,2025,MKD,kt N2O/yr,1.1844
Emissions|N2O|AFOLU|Agriculture,2025,MLI,kt N2O/yr,46.7871
Emissions|N2O|AFOLU|Agriculture,2025,MLT,kt N2O/yr,0.0753
Emissions|N2O|AFOLU|Agriculture,2025,MMR,kt N2O/yr,37.8853
Emissions|N2O|AFOLU|Agriculture,2025,MNE,kt N2O/yr,0.3194
Emissions|N2O|AFOLU|Agriculture,2025,MNG,kt N2O/yr,48.9973
Emissions|N2O|AFOLU|Agriculture,2025,MOZ,kt N2O/yr,33.6368
Emissions|N2O|AFOLU|Agriculture,2025,MRT,kt N2O/yr,10.6604
Emissions|N2O|AFOLU|Agriculture,2025,MUS,kt N2O/yr,0.3811
Emissions|N2O|AFOLU|Agriculture,2025,MWI,kt N2O/yr,16.7789
Emissions|N2O|AFOLU|Agriculture,2025,MYS,kt N2O/yr,19.1545
Emissions|N2O|AFOLU|Agriculture,2025,NAM,kt N2O/yr,9.7176
Emissions|N2O|AFOLU|Agriculture,2025,NER,kt N2O/yr,45.209
Emissions|N2O|AFOLU|Agriculture,2025,NGA,kt N2O/yr,105.0193
Emissions|N2O|AFOLU|Agriculture,2025,NIC,kt N2O/yr,11.2288
Emissions|N2O|AFOLU|Agriculture,2025,NIU,kt N2O/yr,0.0011
Emissions|N2O|AFOLU|Agriculture,2025,NLD,kt N2O/yr,22.8425
Emissions|N2O|AFOLU|Agriculture,2025,NOR,kt N2O/yr,9.3991
Emissions|N2O|AFOLU|Agriculture,2025,NPL,kt N2O/yr,19.2568
Emissions|N2O|AFOLU|Agriculture,2025,NRU,kt N2O/yr,0.0009
Emissions|N2O|AFOLU|Agriculture,2025,NZL,kt N2O/yr,46.6793
Emissions|N2O|AFOLU|Agriculture,2025,OMN,kt N2O/yr,2.468
Emissions|N2O|AFOLU|Agriculture,2025,PAK,kt N2O/yr,219.4565
Emissions|N2O|AFOLU|Agriculture,2025,PAN,kt N2O/yr,3.7659
Emissions|N2O|AFOLU|Agriculture,2025,PER,kt N2O/yr,28.4634
Emissions|N2O|AFOLU|Agriculture,2025,PHL,kt N2O/yr,39.1216
Emissions|N2O|AFOLU|Agriculture,2025,PLW,kt N2O/yr,0.0001
Emissions|N2O|AFOLU|Agriculture,2025,PNG,kt N2O/yr,5.514
Emissions|N2O|AFOLU|Agriculture,2025,POL,kt N2O/yr,62.7532
Emissions|N2O|AFOLU|Agriculture,2025,PRK,kt N2O/yr,4.5412
Emissions|N2O|AFOLU|Agriculture,2025,PRT,kt N2O/yr,6.7693
Emissions|N2O|AFOLU|Agriculture,2025,PRY,kt N2O/yr,29.9597
Emissions|N2O|AFOLU|Agriculture,2025,QAT,kt N2O/yr,0.9401
Emissions|N2O|AFOLU|Agriculture,2025,ROU,kt N2O/yr,24.8737
Emissions|N2O|AFOLU|Agriculture,2025,RUS,kt N2O/yr,182.4294
Emissions|N2O|AFOLU|Agriculture,2025,RWA,kt N2O/yr,4.7307
Emissions|N2O|AFOLU|Agriculture,2025,SAU,kt N2O/yr,19.4107
Emissions|N2O|AFOLU|Agriculture,2025,SDN,kt N2O/yr,94.5278
Emissions|N2O|AFOLU|Agriculture,2025,SEN,kt N2O/yr,18.8805
Emissions|N2O|AFOLU|Agriculture,2025,SGP,kt N2O/yr,0.0465
Emissions|N2O|AFOLU|Agriculture,2025,SHN,kt N2O/yr,0.0024
Emissions|N2O|AFOLU|Agriculture,2025,SLB,kt N2O/yr,0.0558
Emissions|N2O|AFOLU|Agriculture,2025,SLE,kt N2O/yr,4.0353
Emissions|N2O|AFOLU|Agriculture,2025,SLV,kt N2O/yr,2.4015
Emissions|N2O|AFOLU|Agriculture,2025,SMR,kt N2O/yr,0.0194842968
Emissions|N2O|AFOLU|Agriculture,2025,SOM,kt N2O/yr,20.4737
Emissions|N2O|AFOLU|Agriculture,2025,SRB,kt N2O/yr,10.8356
Emissions|N2O|AFOLU|Agriculture,2025,SSD,kt N2O/yr,63.2858
Emissions|N2O|AFOLU|Agriculture,2025,STP,kt N2O/yr,0.0484
Emissions|N2O|AFOLU|Agriculture,2025,SUR,kt N2O/yr,0.5195
Emissions|N2O|AFOLU|Agriculture,2025,SVK,kt N2O/yr,4.3563
Emissions|N2O|AFOLU|Agriculture,2025,SVN,kt N2O/yr,1.8764
Emissions|N2O|AFOLU|Agriculture,2025,SWE,kt N2O/yr,15.8391
Emissions|N2O|AFOLU|Agriculture,2025,SWZ,kt N2O/yr,1.4195
Emissions|N2O|AFOLU|Agriculture,2025,SYC,kt N2O/yr,0.014
Emissions|N2O|AFOLU|Agriculture,2025,SYR,kt N2O/yr,8.7391
Emissions|N2O|AFOLU|Agriculture,2025,TCD,kt N2O/yr,100.579
Emissions|N2O|AFOLU|Agriculture,2025,TGO,kt N2O/yr,6.7358
Emissions|N2O|AFOLU|Agriculture,2025,THA,kt N2O/yr,50.1262
Emissions|N2O|AFOLU|Agriculture,2025,TJK,kt N2O/yr,8.2621
Emissions|N2O|AFOLU|Agriculture,2025,TKL,kt N2O/yr,0.0009
Emissions|N2O|AFOLU|Agriculture,2025,TKM,kt N2O/yr,21.2708
Emissions|N2O|AFOLU|Agriculture,2025,TLS,kt N2O/yr,0.867
Emissions|N2O|AFOLU|Agriculture,2025,TON,kt N2O/yr,0.0676
Emissions|N2O|AFOLU|Agriculture,2025,TTO,kt N2O/yr,0.5938
Emissions|N2O|AFOLU|Agriculture,2025,TUN,kt N2O/yr,8.4453
Emissions|N2O|AFOLU|Agriculture,2025,TUR,kt N2O/yr,98.2501
Emissions|N2O|AFOLU|Agriculture,2025,TUV,kt N2O/yr,0.0044
Emissions|N2O|AFOLU|Agriculture,2025,TWN,kt N2O/yr,5.8485
Emissions|N2O|AFOLU|Agriculture,2025,TZA,kt N2O/yr,81.1594
Emissions|N2O|AFOLU|Agriculture,2025,UGA,kt N2O/yr,37.4179
Emissions|N2O|AFOLU|Agriculture,2025,UKR,kt N2O/yr,62.2216
Emissions|N2O|AFOLU|Agriculture,2025,URY,kt N2O/yr,25.761
Emissions|N2O|AFOLU|Agriculture,2025,USA,kt N2O/yr,576.74
Emissions|N2O|AFOLU|Agriculture,2025,UZB,kt N2O/yr,50.5878
Emissions|N2O|AFOLU|Agriculture,2025,VAT,kt N2O/yr,0.000289206635
Emissions|N2O|AFOLU|Agriculture,2025,VCT,kt N2O/yr,0.0192
Emissions|N2O|AFOLU|Agriculture,2025,VEN,kt N2O/yr,37.756
Emissions|N2O|AFOLU|Agriculture,2025,VGB,kt N2O/yr,0.0101
Emissions|N2O|AFOLU|Agriculture,2025,VNM,kt N2O/yr,75.081
Emissions|N2O|AFOLU|Agriculture,2025,VUT,kt N2O/yr,0.277
Emissions|N2O|AFOLU|Agriculture,2025,WSM,kt N2O/yr,0.133
Emissions|N2O|AFOLU|Agriculture,2025,World,kt N2O/yr,7810.66652104712
Emissions|N2O|AFOLU|Agriculture,2025,YEM,kt N2O/yr,11.7709
Emissions|N2O|AFOLU|Agriculture,2025,ZAF,kt N2O/yr,50.3681
Emissions|N2O|AFOLU|Agriculture,2025,ZMB,kt N2O/yr,43.7487
Emissions|N2O|AFOLU|Agriculture,2025,ZWE,kt N2O/yr,15.4405
