variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,TLS,Mt CO2/yr,0.5744223
Emissions|CO2|AFOLU,2015,TTO,Mt CO2/yr,0.1158642
Emissions|CO2|AFOLU,2015,TUN,Mt CO2/yr,3.8996223
Emissions|CO2|AFOLU,2015,TUR,Mt CO2/yr,-59.6368708
Emissions|CO2|AFOLU,2015,TUV,Mt CO2/yr,-0.0001769
Emissions|CO2|AFOLU,2015,TWN,Mt CO2/yr,0.0052238
Emissions|CO2|AFOLU,2015,TZA,Mt CO2/yr,190.4991127
Emissions|CO2|AFOLU,2015,UGA,Mt CO2/yr,15.1305371
Emissions|CO2|AFOLU,2015,UKR,Mt CO2/yr,-1.3161174
Emissions|CO2|AFOLU,2015,URY,Mt CO2/yr,-6.8332014
Emissions|CO2|AFOLU,2015,USA,Mt CO2/yr,-370.6341699
Emissions|CO2|AFOLU,2015,UZB,Mt CO2/yr,-3.1238006
Emissions|CO2|AFOLU,2015,VEN,Mt CO2/yr,111.8325682
Emissions|CO2|AFOLU,2015,VIR,Mt CO2/yr,-0.0423705
Emissions|CO2|AFOLU,2015,VNM,Mt CO2/yr,-15.0726271
Emissions|CO2|AFOLU,2015,VUT,Mt CO2/yr,0.0616131
Emissions|CO2|AFOLU,2015,WLF,Mt CO2/yr,0.0006577
Emissions|CO2|AFOLU,2015,WSM,Mt CO2/yr,0.108794
Emissions|CO2|AFOLU,2015,World,Mt CO2/yr,3355.980865
Emissions|CO2|AFOLU,2015,ZAF,Mt CO2/yr,8.0105467
Emissions|CO2|AFOLU,2015,ZMB,Mt CO2/yr,415.8736292
Emissions|CO2|AFOLU,2015,ZWE,Mt CO2/yr,15.8209472
Emissions|CO2|AFOLU,2020,ABW,Mt CO2/yr,-0.0001222
Emissions|CO2|AFOLU,2020,AFG,Mt CO2/yr,0.1546574
Emissions|CO2|AFOLU,2020,AGO,Mt CO2/yr,227.1706473
Emissions|CO2|AFOLU,2020,ALB,Mt CO2/yr,-0.2463829
Emissions|CO2|AFOLU,2020,ANT,Mt CO2/yr,-0.0001076
Emissions|CO2|AFOLU,2020,ARG,Mt CO2/yr,51.8856472
Emissions|CO2|AFOLU,2020,ARM,Mt CO2/yr,0.1006896
Emissions|CO2|AFOLU,2020,ASM,Mt CO2/yr,-0.0411479
Emissions|CO2|AFOLU,2020,AUS,Mt CO2/yr,149.3765599
Emissions|CO2|AFOLU,2020,AUT,Mt CO2/yr,-6.9231693
Emissions|CO2|AFOLU,2020,AZE,Mt CO2/yr,-1.7657818
Emissions|CO2|AFOLU,2020,BDI,Mt CO2/yr,3.0334093
Emissions|CO2|AFOLU,2020,BEL,Mt CO2/yr,0.2024971
Emissions|CO2|AFOLU,2020,BEN,Mt CO2/yr,11.1524222
Emissions|CO2|AFOLU,2020,BFA,Mt CO2/yr,24.10144
Emissions|CO2|AFOLU,2020,BGD,Mt CO2/yr,21.143616
Emissions|CO2|AFOLU,2020,BGR,Mt CO2/yr,-33.855164
Emissions|CO2|AFOLU,2020,BHR,Mt CO2/yr,-0.0028889
Emissions|CO2|AFOLU,2020,BHS,Mt CO2/yr,0.3757568
Emissions|CO2|AFOLU,2020,BIH,Mt CO2/yr,-1.4390281
Emissions|CO2|AFOLU,2020,BLR,Mt CO2/yr,-1.11535630000001
Emissions|CO2|AFOLU,2020,BLZ,Mt CO2/yr,7.6487442
Emissions|CO2|AFOLU,2020,BOL,Mt CO2/yr,189.3020312
Emissions|CO2|AFOLU,2020,BRA,Mt CO2/yr,664.4565973
Emissions|CO2|AFOLU,2020,BRB,Mt CO2/yr,-0.0018328
Emissions|CO2|AFOLU,2020,BRN,Mt CO2/yr,0.3263456
Emissions|CO2|AFOLU,2020,BTN,Mt CO2/yr,-1.2349104
Emissions|CO2|AFOLU,2020,BWA,Mt CO2/yr,41.1435792
Emissions|CO2|AFOLU,2020,CAF,Mt CO2/yr,288.3082569
Emissions|CO2|AFOLU,2020,CAN,Mt CO2/yr,56.4460129
Emissions|CO2|AFOLU,2020,CHE,Mt CO2/yr,-1.7338769
Emissions|CO2|AFOLU,2020,CHL,Mt CO2/yr,-54.4263474
Emissions|CO2|AFOLU,2020,CHN,Mt CO2/yr,-639.741552
Emissions|CO2|AFOLU,2020,CIV,Mt CO2/yr,26.6015293
Emissions|CO2|AFOLU,2020,CMR,Mt CO2/yr,55.1452615
Emissions|CO2|AFOLU,2020,COD,Mt CO2/yr,1005.699
Emissions|CO2|AFOLU,2020,COG,Mt CO2/yr,14.9931801
Emissions|CO2|AFOLU,2020,COK,Mt CO2/yr,-0.0031136
Emissions|CO2|AFOLU,2020,COL,Mt CO2/yr,88.2680257
Emissions|CO2|AFOLU,2020,COM,Mt CO2/yr,0.0598556
Emissions|CO2|AFOLU,2020,CPV,Mt CO2/yr,-0.06292
Emissions|CO2|AFOLU,2020,CRI,Mt CO2/yr,-6.7065992
Emissions|CO2|AFOLU,2020,CUB,Mt CO2/yr,-1.3578065
Emissions|CO2|AFOLU,2020,CYM,Mt CO2/yr,-0.0037005
Emissions|CO2|AFOLU,2020,CYP,Mt CO2/yr,-0.2487111
Emissions|CO2|AFOLU,2020,CZE,Mt CO2/yr,-5.6707449
Emissions|CO2|AFOLU,2020,DEU,Mt CO2/yr,-11.5708188
Emissions|CO2|AFOLU,2020,DJI,Mt CO2/yr,5.9e-06
Emissions|CO2|AFOLU,2020,DMA,Mt CO2/yr,-0.0139262
Emissions|CO2|AFOLU,2020,DNK,Mt CO2/yr,2.057912
Emissions|CO2|AFOLU,2020,DOM,Mt CO2/yr,-1.5414126
Emissions|CO2|AFOLU,2020,DZA,Mt CO2/yr,1.6895974
Emissions|CO2|AFOLU,2020,ECU,Mt CO2/yr,26.2931111
Emissions|CO2|AFOLU,2020,EGY,Mt CO2/yr,0.1828177
Emissions|CO2|AFOLU,2020,ERI,Mt CO2/yr,0.4498724
Emissions|CO2|AFOLU,2020,ESH,Mt CO2/yr,-0.1045657
Emissions|CO2|AFOLU,2020,ESP,Mt CO2/yr,-13.8266305
Emissions|CO2|AFOLU,2020,EST,Mt CO2/yr,4.6359333
Emissions|CO2|AFOLU,2020,ETH,Mt CO2/yr,51.060746
Emissions|CO2|AFOLU,2020,FIN,Mt CO2/yr,13.95557
Emissions|CO2|AFOLU,2020,FJI,Mt CO2/yr,-2.5707467
Emissions|CO2|AFOLU,2020,FLK,Mt CO2/yr,5.5136247
Emissions|CO2|AFOLU,2020,FRA,Mt CO2/yr,-61.2845628
Emissions|CO2|AFOLU,2020,FRO,Mt CO2/yr,0.2362762
Emissions|CO2|AFOLU,2020,FSM,Mt CO2/yr,-0.0349327
Emissions|CO2|AFOLU,2020,GAB,Mt CO2/yr,6.7200433
Emissions|CO2|AFOLU,2020,GBR,Mt CO2/yr,12.8056992
Emissions|CO2|AFOLU,2020,GEO,Mt CO2/yr,0.256946
Emissions|CO2|AFOLU,2020,GHA,Mt CO2/yr,-21.6598322
Emissions|CO2|AFOLU,2020,GIN,Mt CO2/yr,13.3032173
Emissions|CO2|AFOLU,2020,GLP,Mt CO2/yr,0.04444
Emissions|CO2|AFOLU,2020,GMB,Mt CO2/yr,0.5277191
Emissions|CO2|AFOLU,2020,GNB,Mt CO2/yr,4.3850848
Emissions|CO2|AFOLU,2020,GNQ,Mt CO2/yr,3.8665046
Emissions|CO2|AFOLU,2020,GRC,Mt CO2/yr,1.3735909
Emissions|CO2|AFOLU,2020,GRL,Mt CO2/yr,-9.26e-05
Emissions|CO2|AFOLU,2020,GTM,Mt CO2/yr,8.1842903
Emissions|CO2|AFOLU,2020,GUF,Mt CO2/yr,2.7132611
Emissions|CO2|AFOLU,2020,GUM,Mt CO2/yr,-0.1584
Emissions|CO2|AFOLU,2020,GUY,Mt CO2/yr,13.2471075
Emissions|CO2|AFOLU,2020,HND,Mt CO2/yr,20.0661853
Emissions|CO2|AFOLU,2020,HRV,Mt CO2/yr,-4.1664532
Emissions|CO2|AFOLU,2020,HTI,Mt CO2/yr,0.634634
Emissions|CO2|AFOLU,2020,HUN,Mt CO2/yr,1.7976467
Emissions|CO2|AFOLU,2020,IDN,Mt CO2/yr,493.1117854
Emissions|CO2|AFOLU,2020,IMN,Mt CO2/yr,0.0204361
Emissions|CO2|AFOLU,2020,IND,Mt CO2/yr,-9.7905761
Emissions|CO2|AFOLU,2020,IRL,Mt CO2/yr,6.9760371
Emissions|CO2|AFOLU,2020,IRN,Mt CO2/yr,0.0853635
Emissions|CO2|AFOLU,2020,IRQ,Mt CO2/yr,0.4961
Emissions|CO2|AFOLU,2020,ISL,Mt CO2/yr,0.616343
Emissions|CO2|AFOLU,2020,ISR,Mt CO2/yr,0.0817667
Emissions|CO2|AFOLU,2020,ITA,Mt CO2/yr,-12.8369118
Emissions|CO2|AFOLU,2020,JAM,Mt CO2/yr,0.1443237
Emissions|CO2|AFOLU,2020,JPN,Mt CO2/yr,-31.4874659
Emissions|CO2|AFOLU,2020,KAZ,Mt CO2/yr,-2.9838625
Emissions|CO2|AFOLU,2020,KEN,Mt CO2/yr,-7.5579229
Emissions|CO2|AFOLU,2020,KGZ,Mt CO2/yr,-3.2668381
Emissions|CO2|AFOLU,2020,KHM,Mt CO2/yr,75.8643538
Emissions|CO2|AFOLU,2020,KOR,Mt CO2/yr,-45.7237838
Emissions|CO2|AFOLU,2020,KWT,Mt CO2/yr,-0.0029768
Emissions|CO2|AFOLU,2020,LAO,Mt CO2/yr,65.3626177
Emissions|CO2|AFOLU,2020,LBN,Mt CO2/yr,-0.0785131
Emissions|CO2|AFOLU,2020,LBR,Mt CO2/yr,14.1616534
Emissions|CO2|AFOLU,2020,LCA,Mt CO2/yr,-0.1463731
Emissions|CO2|AFOLU,2020,LKA,Mt CO2/yr,1.7817758
Emissions|CO2|AFOLU,2020,LTU,Mt CO2/yr,4.3416422
Emissions|CO2|AFOLU,2020,LUX,Mt CO2/yr,-0.2751982
Emissions|CO2|AFOLU,2020,LVA,Mt CO2/yr,0.0953002999999992
Emissions|CO2|AFOLU,2020,MAR,Mt CO2/yr,-1.8152951
Emissions|CO2|AFOLU,2020,MDA,Mt CO2/yr,0.1878873
Emissions|CO2|AFOLU,2020,MDG,Mt CO2/yr,17.4004264
Emissions|CO2|AFOLU,2020,MEX,Mt CO2/yr,46.7996494
Emissions|CO2|AFOLU,2020,MKD,Mt CO2/yr,0.0034951
Emissions|CO2|AFOLU,2020,MLI,Mt CO2/yr,0.0279846
Emissions|CO2|AFOLU,2020,MLT,Mt CO2/yr,-0.0045348
Emissions|CO2|AFOLU,2020,MMR,Mt CO2/yr,298.0306468
Emissions|CO2|AFOLU,2020,MNE,Mt CO2/yr,0.1024733
Emissions|CO2|AFOLU,2020,MNG,Mt CO2/yr,22.4534899
Emissions|CO2|AFOLU,2020,MNP,Mt CO2/yr,0.9705255
Emissions|CO2|AFOLU,2020,MOZ,Mt CO2/yr,310.0008344
Emissions|CO2|AFOLU,2020,MRT,Mt CO2/yr,-1.082488
Emissions|CO2|AFOLU,2020,MSR,Mt CO2/yr,-0.0007273
Emissions|CO2|AFOLU,2020,MTQ,Mt CO2/yr,-0.132
Emissions|CO2|AFOLU,2020,MUS,Mt CO2/yr,-0.0250246
Emissions|CO2|AFOLU,2020,MWI,Mt CO2/yr,13.9233014
Emissions|CO2|AFOLU,2020,MYS,Mt CO2/yr,65.447792
Emissions|CO2|AFOLU,2020,MYT,Mt CO2/yr,0.013297
Emissions|CO2|AFOLU,2020,NAM,Mt CO2/yr,10.5913639
Emissions|CO2|AFOLU,2020,NCL,Mt CO2/yr,0.0309357
Emissions|CO2|AFOLU,2020,NER,Mt CO2/yr,1.2441022
Emissions|CO2|AFOLU,2020,NFK,Mt CO2/yr,0.0001275
Emissions|CO2|AFOLU,2020,NGA,Mt CO2/yr,58.4234811
Emissions|CO2|AFOLU,2020,NIC,Mt CO2/yr,22.3490957
Emissions|CO2|AFOLU,2020,NIU,Mt CO2/yr,-0.0021793
Emissions|CO2|AFOLU,2020,NLD,Mt CO2/yr,6.635816
Emissions|CO2|AFOLU,2020,NOR,Mt CO2/yr,-14.782266
Emissions|CO2|AFOLU,2020,NPL,Mt CO2/yr,5.4237273
Emissions|CO2|AFOLU,2020,NZL,Mt CO2/yr,-9.2519293
Emissions|CO2|AFOLU,2020,OMN,Mt CO2/yr,0.019107
Emissions|CO2|AFOLU,2020,PAK,Mt CO2/yr,6.995417
Emissions|CO2|AFOLU,2020,PAN,Mt CO2/yr,4.230857
Emissions|CO2|AFOLU,2020,PER,Mt CO2/yr,91.9065774
Emissions|CO2|AFOLU,2020,PHL,Mt CO2/yr,3.5676217
Emissions|CO2|AFOLU,2020,PNG,Mt CO2/yr,33.6036408
Emissions|CO2|AFOLU,2020,POL,Mt CO2/yr,-17.3988273
Emissions|CO2|AFOLU,2020,PRI,Mt CO2/yr,-2.6299635
Emissions|CO2|AFOLU,2020,PRK,Mt CO2/yr,3.4064789
Emissions|CO2|AFOLU,2020,PRT,Mt CO2/yr,1.8282143
Emissions|CO2|AFOLU,2020,PRY,Mt CO2/yr,53.4267741
Emissions|CO2|AFOLU,2020,REU,Mt CO2/yr,-0.12672
Emissions|CO2|AFOLU,2020,ROU,Mt CO2/yr,-22.7761611
Emissions|CO2|AFOLU,2020,RUS,Mt CO2/yr,-494.9532131
Emissions|CO2|AFOLU,2020,RWA,Mt CO2/yr,1.2604009
Emissions|CO2|AFOLU,2020,SDN,Mt CO2/yr,21.186926
Emissions|CO2|AFOLU,2020,SEN,Mt CO2/yr,5.7685754
Emissions|CO2|AFOLU,2020,SGP,Mt CO2/yr,0.0326369
Emissions|CO2|AFOLU,2020,SHN,Mt CO2/yr,7.55e-05
Emissions|CO2|AFOLU,2020,SLB,Mt CO2/yr,45.4106443
Emissions|CO2|AFOLU,2020,SLE,Mt CO2/yr,3.5076636
Emissions|CO2|AFOLU,2020,SLV,Mt CO2/yr,1.1985038
Emissions|CO2|AFOLU,2020,SOM,Mt CO2/yr,17.3521517
Emissions|CO2|AFOLU,2020,SPM,Mt CO2/yr,0.0013689
Emissions|CO2|AFOLU,2020,SRB,Mt CO2/yr,0.0446472000000003
Emissions|CO2|AFOLU,2020,SSD,Mt CO2/yr,58.2598282
Emissions|CO2|AFOLU,2020,STP,Mt CO2/yr,0.2153074
Emissions|CO2|AFOLU,2020,SUR,Mt CO2/yr,9.3223892
Emissions|CO2|AFOLU,2020,SVK,Mt CO2/yr,-1.0325501
Emissions|CO2|AFOLU,2020,SVN,Mt CO2/yr,0.3625631
Emissions|CO2|AFOLU,2020,SWE,Mt CO2/yr,-11.3219506
Emissions|CO2|AFOLU,2020,SWZ,Mt CO2/yr,-0.0216809
Emissions|CO2|AFOLU,2020,SXM,Mt CO2/yr,-0.0001076
Emissions|CO2|AFOLU,2020,SYR,Mt CO2/yr,0.0492035
Emissions|CO2|AFOLU,2020,TCD,Mt CO2/yr,39.3863025
Emissions|CO2|AFOLU,2020,TGO,Mt CO2/yr,1.1980557
Emissions|CO2|AFOLU,2020,THA,Mt CO2/yr,79.0486123
Emissions|CO2|AFOLU,2020,TJK,Mt CO2/yr,-0.1286548
Emissions|CO2|AFOLU,2020,TLS,Mt CO2/yr,0.6629734
Emissions|CO2|AFOLU,2020,TTO,Mt CO2/yr,0.1258828
Emissions|CO2|AFOLU,2020,TUN,Mt CO2/yr,-3.7643317
Emissions|CO2|AFOLU,2020,TUR,Mt CO2/yr,-28.2380427
Emissions|CO2|AFOLU,2020,TUV,Mt CO2/yr,-0.0001997
Emissions|CO2|AFOLU,2020,TZA,Mt CO2/yr,143.3080754
Emissions|CO2|AFOLU,2020,UGA,Mt CO2/yr,14.4731798
Emissions|CO2|AFOLU,2020,UKR,Mt CO2/yr,1.0667371
Emissions|CO2|AFOLU,2020,URY,Mt CO2/yr,-1.6854275
Emissions|CO2|AFOLU,2020,USA,Mt CO2/yr,-148.7939557
Emissions|CO2|AFOLU,2020,UZB,Mt CO2/yr,-3.3654919
Emissions|CO2|AFOLU,2020,VEN,Mt CO2/yr,53.7649653
Emissions|CO2|AFOLU,2020,VIR,Mt CO2/yr,-0.1654599
Emissions|CO2|AFOLU,2020,VNM,Mt CO2/yr,-5.5237221
Emissions|CO2|AFOLU,2020,WSM,Mt CO2/yr,0.1066336
Emissions|CO2|AFOLU,2020,World,Mt CO2/yr,4031.0974918
Emissions|CO2|AFOLU,2020,ZAF,Mt CO2/yr,9.3070127
Emissions|CO2|AFOLU,2020,ZMB,Mt CO2/yr,328.2536817
Emissions|CO2|AFOLU,2020,ZWE,Mt CO2/yr,87.8272206
Emissions|N2O|AFOLU|Agriculture,2010,AFG,kt N2O/yr,14.2983
Emissions|N2O|AFOLU|Agriculture,2010,AGO,kt N2O/yr,9.766
Emissions|N2O|AFOLU|Agriculture,2010,ALB,kt N2O/yr,3.3119
Emissions|N2O|AFOLU|Agriculture,2010,ARE,kt N2O/yr,2.3058
Emissions|N2O|AFOLU|Agriculture,2010,ARG,kt N2O/yr,122.4875
Emissions|N2O|AFOLU|Agriculture,2010,ARM,kt N2O/yr,2.1438
Emissions|N2O|AFOLU|Agriculture,2010,ASM,kt N2O/yr,0.0005
Emissions|N2O|AFOLU|Agriculture,2010,ATG,kt N2O/yr,0.0251
Emissions|N2O|AFOLU|Agriculture,2010,AUS,kt N2O/yr,126.4538
Emissions|N2O|AFOLU|Agriculture,2010,AUT,kt N2O/yr,7.3473
Emissions|N2O|AFOLU|Agriculture,2010,AZE,kt N2O/yr,8.8794
Emissions|N2O|AFOLU|Agriculture,2010,BDI,kt N2O/yr,1.9757
Emissions|N2O|AFOLU|Agriculture,2010,BEL,kt N2O/yr,9.7577
Emissions|N2O|AFOLU|Agriculture,2010,BEN,kt N2O/yr,5.0475
Emissions|N2O|AFOLU|Agriculture,2010,BFA,kt N2O/yr,23.0662
Emissions|N2O|AFOLU|Agriculture,2010,BGD,kt N2O/yr,75.4114
Emissions|N2O|AFOLU|Agriculture,2010,BGR,kt N2O/yr,9.2788
Emissions|N2O|AFOLU|Agriculture,2010,BHR,kt N2O/yr,0.0513
Emissions|N2O|AFOLU|Agriculture,2010,BHS,kt N2O/yr,0.0453
Emissions|N2O|AFOLU|Agriculture,2010,BIH,kt N2O/yr,3.3374
Emissions|N2O|AFOLU|Agriculture,2010,BLR,kt N2O/yr,20.7561
Emissions|N2O|AFOLU|Agriculture,2010,BLZ,kt N2O/yr,0.2493
Emissions|N2O|AFOLU|Agriculture,2010,BMU,kt N2O/yr,0.0028
Emissions|N2O|AFOLU|Agriculture,2010,BOL,kt N2O/yr,21.5881
Emissions|N2O|AFOLU|Agriculture,2010,BRA,kt N2O/yr,456.62
Emissions|N2O|AFOLU|Agriculture,2010,BRB,kt N2O/yr,0.0874
Emissions|N2O|AFOLU|Agriculture,2010,BRN,kt N2O/yr,0.222
Emissions|N2O|AFOLU|Agriculture,2010,BTN,kt N2O/yr,0.2679
Emissions|N2O|AFOLU|Agriculture,2010,BWA,kt N2O/yr,5.5786
Emissions|N2O|AFOLU|Agriculture,2010,CAF,kt N2O/yr,7.8922
Emissions|N2O|AFOLU|Agriculture,2010,CAN,kt N2O/yr,80.199
Emissions|N2O|AFOLU|Agriculture,2010,CHE,kt N2O/yr,5.0477
Emissions|N2O|AFOLU|Agriculture,2010,CHL,kt N2O/yr,16.0904
Emissions|N2O|AFOLU|Agriculture,2010,CHN,kt N2O/yr,1090.9138
Emissions|N2O|AFOLU|Agriculture,2010,CIV,kt N2O/yr,5.142
Emissions|N2O|AFOLU|Agriculture,2010,CMR,kt N2O/yr,12.3659
Emissions|N2O|AFOLU|Agriculture,2010,COD,kt N2O/yr,4.3223
Emissions|N2O|AFOLU|Agriculture,2010,COG,kt N2O/yr,0.6849
Emissions|N2O|AFOLU|Agriculture,2010,COK,kt N2O/yr,0.0008
Emissions|N2O|AFOLU|Agriculture,2010,COL,kt N2O/yr,57.6129
Emissions|N2O|AFOLU|Agriculture,2010,COM,kt N2O/yr,0.142
Emissions|N2O|AFOLU|Agriculture,2010,CPV,kt N2O/yr,0.123
Emissions|N2O|AFOLU|Agriculture,2010,CRI,kt N2O/yr,4.0171
Emissions|N2O|AFOLU|Agriculture,2010,CUB,kt N2O/yr,9.6148
Emissions|N2O|AFOLU|Agriculture,2010,CYM,kt N2O/yr,0.0039
Emissions|N2O|AFOLU|Agriculture,2010,CYP,kt N2O/yr,0.5452
Emissions|N2O|AFOLU|Agriculture,2010,CZE,kt N2O/yr,9.2674
Emissions|N2O|AFOLU|Agriculture,2010,DEU,kt N2O/yr,76.8858
Emissions|N2O|AFOLU|Agriculture,2010,DJI,kt N2O/yr,0.8239
Emissions|N2O|AFOLU|Agriculture,2010,DMA,kt N2O/yr,0.0334
Emissions|N2O|AFOLU|Agriculture,2010,DNK,kt N2O/yr,9.488
Emissions|N2O|AFOLU|Agriculture,2010,DOM,kt N2O/yr,8.6719
Emissions|N2O|AFOLU|Agriculture,2010,DZA,kt N2O/yr,15.6627
Emissions|N2O|AFOLU|Agriculture,2010,ECU,kt N2O/yr,15.2756
Emissions|N2O|AFOLU|Agriculture,2010,EGY,kt N2O/yr,48.3255
Emissions|N2O|AFOLU|Agriculture,2010,ERI,kt N2O/yr,4.9649
Emissions|N2O|AFOLU|Agriculture,2010,ESH,kt N2O/yr,0.1592
Emissions|N2O|AFOLU|Agriculture,2010,ESP,kt N2O/yr,45.8683
Emissions|N2O|AFOLU|Agriculture,2010,EST,kt N2O/yr,1.3457
Emissions|N2O|AFOLU|Agriculture,2010,ETH,kt N2O/yr,114.7486
Emissions|N2O|AFOLU|Agriculture,2010,F206,kt N2O/yr,110.5174
Emissions|N2O|AFOLU|Agriculture,2010,FIN,kt N2O/yr,6.1167
Emissions|N2O|AFOLU|Agriculture,2010,FJI,kt N2O/yr,0.9703
Emissions|N2O|AFOLU|Agriculture,2010,FLK,kt N2O/yr,0.1953
Emissions|N2O|AFOLU|Agriculture,2010,FRA,kt N2O/yr,102.1773
Emissions|N2O|AFOLU|Agriculture,2010,FRO,kt N2O/yr,0.0243
Emissions|N2O|AFOLU|Agriculture,2010,FSM,kt N2O/yr,0.0398
Emissions|N2O|AFOLU|Agriculture,2010,GAB,kt N2O/yr,0.2153
Emissions|N2O|AFOLU|Agriculture,2010,GBR,kt N2O/yr,58.8344
Emissions|N2O|AFOLU|Agriculture,2010,GEO,kt N2O/yr,3.0084
Emissions|N2O|AFOLU|Agriculture,2010,GHA,kt N2O/yr,7.067
Emissions|N2O|AFOLU|Agriculture,2010,GIN,kt N2O/yr,10.302
Emissions|N2O|AFOLU|Agriculture,2010,GMB,kt N2O/yr,1.0741
Emissions|N2O|AFOLU|Agriculture,2010,GNB,kt N2O/yr,1.5488
Emissions|N2O|AFOLU|Agriculture,2010,GNQ,kt N2O/yr,0.0275
Emissions|N2O|AFOLU|Agriculture,2010,GRC,kt N2O/yr,12.5881
Emissions|N2O|AFOLU|Agriculture,2010,GRD,kt N2O/yr,0.0211
Emissions|N2O|AFOLU|Agriculture,2010,GRL,kt N2O/yr,0.0038
Emissions|N2O|AFOLU|Agriculture,2010,GTM,kt N2O/yr,9.5507
Emissions|N2O|AFOLU|Agriculture,2010,GUM,kt N2O/yr,0.0029
Emissions|N2O|AFOLU|Agriculture,2010,GUY,kt N2O/yr,0.9374
Emissions|N2O|AFOLU|Agriculture,2010,HKG,kt N2O/yr,0.0464
Emissions|N2O|AFOLU|Agriculture,2010,HND,kt N2O/yr,6.3815
Emissions|N2O|AFOLU|Agriculture,2010,HRV,kt N2O/yr,4.4461
Emissions|N2O|AFOLU|Agriculture,2010,HTI,kt N2O/yr,3.8821
Emissions|N2O|AFOLU|Agriculture,2010,HUN,kt N2O/yr,10.5955
Emissions|N2O|AFOLU|Agriculture,2010,IDN,kt N2O/yr,129.6753
Emissions|N2O|AFOLU|Agriculture,2010,IND,kt N2O/yr,690.9264
Emissions|N2O|AFOLU|Agriculture,2010,IRL,kt N2O/yr,21.1799
Emissions|N2O|AFOLU|Agriculture,2010,IRN,kt N2O/yr,63.1821
Emissions|N2O|AFOLU|Agriculture,2010,IRQ,kt N2O/yr,12.0195
Emissions|N2O|AFOLU|Agriculture,2010,ISL,kt N2O/yr,0.5512
Emissions|N2O|AFOLU|Agriculture,2010,ISR,kt N2O/yr,2.5616
Emissions|N2O|AFOLU|Agriculture,2010,ITA,kt N2O/yr,33.7678
Emissions|N2O|AFOLU|Agriculture,2010,JAM,kt N2O/yr,0.7208
Emissions|N2O|AFOLU|Agriculture,2010,JOR,kt N2O/yr,1.6258
Emissions|N2O|AFOLU|Agriculture,2010,JPN,kt N2O/yr,22.6994
Emissions|N2O|AFOLU|Agriculture,2010,KAZ,kt N2O/yr,22.1644
Emissions|N2O|AFOLU|Agriculture,2010,KEN,kt N2O/yr,50.1395
Emissions|N2O|AFOLU|Agriculture,2010,KGZ,kt N2O/yr,5.0155
Emissions|N2O|AFOLU|Agriculture,2010,KHM,kt N2O/yr,10.663
Emissions|N2O|AFOLU|Agriculture,2010,KIR,kt N2O/yr,0.0071
Emissions|N2O|AFOLU|Agriculture,2010,KNA,kt N2O/yr,0.0178
Emissions|N2O|AFOLU|Agriculture,2010,KOR,kt N2O/yr,14.1204
Emissions|N2O|AFOLU|Agriculture,2010,KWT,kt N2O/yr,0.7262
Emissions|N2O|AFOLU|Agriculture,2010,LAO,kt N2O/yr,6.3892
Emissions|N2O|AFOLU|Agriculture,2010,LBN,kt N2O/yr,1.4314
Emissions|N2O|AFOLU|Agriculture,2010,LBR,kt N2O/yr,0.576
Emissions|N2O|AFOLU|Agriculture,2010,LBY,kt N2O/yr,4.5807
Emissions|N2O|AFOLU|Agriculture,2010,LCA,kt N2O/yr,0.036
Emissions|N2O|AFOLU|Agriculture,2010,LIE,kt N2O/yr,0.0151
Emissions|N2O|AFOLU|Agriculture,2010,LKA,kt N2O/yr,5.8776
Emissions|N2O|AFOLU|Agriculture,2010,LSO,kt N2O/yr,1.8479
Emissions|N2O|AFOLU|Agriculture,2010,LTU,kt N2O/yr,5.5725
Emissions|N2O|AFOLU|Agriculture,2010,LUX,kt N2O/yr,0.7147
Emissions|N2O|AFOLU|Agriculture,2010,LVA,kt N2O/yr,2.5521
Emissions|N2O|AFOLU|Agriculture,2010,MAC,kt N2O/yr,0.009
Emissions|N2O|AFOLU|Agriculture,2010,MAR,kt N2O/yr,22.8265
Emissions|N2O|AFOLU|Agriculture,2010,MDA,kt N2O/yr,2.0268
Emissions|N2O|AFOLU|Agriculture,2010,MDG,kt N2O/yr,18.705
Emissions|N2O|AFOLU|Agriculture,2010,MDV,kt N2O/yr,0.0026
Emissions|N2O|AFOLU|Agriculture,2010,MEX,kt N2O/yr,101.758
Emissions|N2O|AFOLU|Agriculture,2010,MKD,kt N2O/yr,1.5034
Emissions|N2O|AFOLU|Agriculture,2010,MLI,kt N2O/yr,27.8106
Emissions|N2O|AFOLU|Agriculture,2010,MLT,kt N2O/yr,0.0706
Emissions|N2O|AFOLU|Agriculture,2010,MMR,kt N2O/yr,42.5957
Emissions|N2O|AFOLU|Agriculture,2010,MNE,kt N2O/yr,0.3725
Emissions|N2O|AFOLU|Agriculture,2010,MNG,kt N2O/yr,14.7827
Emissions|N2O|AFOLU|Agriculture,2010,MOZ,kt N2O/yr,5.6337
Emissions|N2O|AFOLU|Agriculture,2010,MRT,kt N2O/yr,8.676
Emissions|N2O|AFOLU|Agriculture,2010,MSR,kt N2O/yr,0.0197
Emissions|N2O|AFOLU|Agriculture,2010,MUS,kt N2O/yr,0.3299
Emissions|N2O|AFOLU|Agriculture,2010,MWI,kt N2O/yr,6.366
Emissions|N2O|AFOLU|Agriculture,2010,MYS,kt N2O/yr,20.0071
